"","GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","VARNAME","TYPE_2","ENGTYPE","HASC_2","ID","NAME_En","prvnc_d","Dstrct_","Dstrct_p","District_province","date","vintage_date","ensemble_dist_wgt","case_vintage","epidemic_flag","epidemic_flag_poisson","epidemic_flag_poisson2","epidemic_flag_nb","epidemic_flag_quant","epidemic_flag_fixed","threshold_poisson","threshold_poisson2","threshold_nb","threshold","threshold_quant","epidemic_flag_ensamble_possion","epidemic_flag_ensamble_nb","epidemic_flag_ensamble_fixed","epidemic_flag_ensamble_quant","geometry"
10.5452528, 10.54699707, 10.54703903, 10.53784466, 10.53439808, 10.52805519, 10.52134609, 10.51668835, 10.50811672, 10.47859383, 10.46853065, 10.44741917, 10.43964005, 10.42873287, 10.42921448, 10.43428326, 10.43177414, 10.42941284, 10.42947578, 10.42519569, 10.42054939, 10.4187851, 10.41737843, 10.41645432, 10.41504288, 10.41285515, 10.41322136, 10.40979385, 10.40820503, 10.40449524, 10.40040016, 10.4010601, 10.40009689, 10.39156532, 10.38455296, 10.37920475, 10.37714958, 10.37443924, 10.37205219, 
10.3695364, 10.36704636, 10.36340237, 10.36187172, 10.35613346, 10.35494518, 10.35305214, 10.35011387, 10.34730911, 10.34551144, 10.34278011, 10.33840179, 10.33458519, 10.34244919, 10.34932327)))
"3","VNM","Vietnam","VNM.1_1","An Giang","VNM.1.3_1","Châu Đốc","CHAU DOC","Thành phố","City","VN.KG.AB",2,"AN GIANG","An Giang Châu Đốc","Chau Doc_An Giang","Chau Doc_An Giang","Chau Doc An Giang",2012-03-01,2012-01-01,12.7804854722043,12,1,1,1,1,1,0,9,8,8,7.77770876399966,7,1,1,1,1,list(list(c(105.13868713, 105.10498047, 105.08154297, 105.06542969, 105.05609131, 105.03688049, 105.0244751, 105.02784729, 105.02568817, 105.02362061, 105.02326965, 105.06900787, 105.06900787, 105.0689621, 105.07138824, 105.07149506, 105.0729599, 105.07446289, 105.07588959, 105.07750702, 105.07855225, 105.07871246, 105.07975769, 105.08126068, 105.0823822, 105.08361053, 105.08461761, 105.0851059, 105.08583832, 105.08686066, 105.0880661, 105.08892822, 105.09011078, 105.09099579, 105.09246063, 105.09316254, 
105.09424591, 105.09561157, 105.09616089, 105.09693146, 105.0980072, 105.09382629, 105.09346008, 105.09275818, 105.0927124, 105.0925827, 105.09233093, 105.09176636, 105.09078979, 105.08959961, 105.08891296, 105.08862305, 105.0883255, 105.09790039, 105.10116577, 105.11474609, 105.12155914, 105.12457275, 105.12976837, 105.13439178, 105.14464569, 105.15548706, 105.15520477, 105.15293121, 105.13868713, 10.67226982, 10.63826942, 10.61461258, 10.6108799, 10.6237421, 10.64836311, 10.66454983, 10.66657543, 
10.66883183, 10.67769432, 10.67920303, 10.70530891, 10.70427036, 10.70412064, 10.70551777, 10.70557594, 10.70635986, 10.70724201, 10.70810127, 10.70900059, 10.70961571, 10.70970249, 10.71026039, 10.71104145, 10.71173954, 10.7125206, 10.71311092, 10.71337032, 10.71370983, 10.71411133, 10.71481133, 10.71534157, 10.7159996, 10.71643066, 10.71731091, 10.71778011, 10.71844959, 10.7190609, 10.71955013, 10.72023106, 10.72084141, 10.74531078, 10.74868965, 10.75177956, 10.75220108, 10.75314999, 10.75461102, 
10.75581074, 10.75717068, 10.75920963, 10.75982094, 10.76008129, 10.76043224, 10.76532078, 10.74414539, 10.71973896, 10.71159267, 10.70978546, 10.70770264, 10.70694923, 10.70472908, 10.70185375, 10.69070625, 10.68666267, 10.67226982)))
"4","VNM","Vietnam","VNM.1_1","An Giang","VNM.1.4_1","Châu Phú","CHAU PHU","Huyện","District","VN.HP.AD",3,"AN GIANG","An Giang Châu Phú","Chau Phu_An Giang","Chau Phu_An Giang","Chau Phu An Giang",2012-03-01,2012-01-01,14.5790505531027,25,1,1,1,1,1,0,19,16,17,18.3365774725667,14.65,0,0,0,0,list(list(c(105.32704926, 105.32814789, 105.33099365, 105.34637451, 105.33983612, 105.33827972, 105.33719635, 105.33255768, 105.32308197, 105.32093048, 105.32047272, 105.31853485, 105.31842041, 105.31963348, 105.31759644, 105.3141861, 105.31293488, 105.31156921, 105.30670166, 105.29960632, 105.28395081, 105.26333618, 105.24411774, 105.18790436, 105.18268585, 105.18199921, 105.17980957, 105.11746216, 105.11515808, 105.09850311, 105.09474182, 105.08838654, 105.0858078, 105.08085632, 105.07466888, 105.06542969, 
105.08154297, 105.10498047, 105.13868713, 105.15293121, 105.15520477, 105.15548706, 105.17427826, 105.1787262, 105.18800354, 105.1982193, 105.20223999, 105.20568085, 105.21141815, 105.21379089, 105.21602631, 105.21598816, 105.21398926, 105.21343994, 105.21188354, 105.21247864, 105.21495819, 105.21816254, 105.22833252, 105.2352066, 105.24202728, 105.2501297, 105.26576233, 105.27164459, 105.29644775, 105.31127167, 105.31559753, 105.31822968, 105.32572174, 105.32704926, 10.54137897, 10.53253174, 10.52331352, 
10.4908371, 10.47913074, 10.48733997, 10.48938847, 10.49401569, 10.50104809, 10.50350475, 10.50583363, 10.50680161, 10.50593853, 10.50450039, 10.50261116, 10.50257301, 10.50151348, 10.50252247, 10.50371647, 10.50035286, 10.49402714, 10.48658657, 10.48001194, 10.46027756, 10.45899391, 10.45952892, 10.45972824, 10.43679905, 10.43704319, 10.4878397, 10.50204563, 10.52570343, 10.53521347, 10.55351162, 10.57632923, 10.6108799, 10.61461258, 10.63826942, 10.67226982, 10.68666267, 10.69070625, 10.70185375, 
10.69997311, 10.69895363, 10.69511986, 10.69049358, 10.68742752, 10.68062973, 10.67196274, 10.66628551, 10.6564846, 10.65185547, 10.6390028, 10.63694477, 10.63027382, 10.62174129, 10.61445332, 10.60797405, 10.59452438, 10.58740044, 10.58073997, 10.57281017, 10.55998611, 10.55717945, 10.552948, 10.55316448, 10.55076218, 10.5482626, 10.54182911, 10.54137897)))
"5","VNM","Vietnam","VNM.1_1","An Giang","VNM.1.5_1","Châu Thành","CHAU THANH AN GIANG","Huyện","District","VN.GL.AK",4,"AN GIANG","An Giang Châu Thành","Chau Thanh_An Giang","Chau Thanh_An Giang","Chau Thanh An Giang",2012-03-01,2012-01-01,9.90679799650875,9,0,0,0,0,0,0,15,13,14,22.4913767461894,27.8,0,0,0,0,list(list(c(105.30821228, 105.30562592, 105.30088806, 105.29763794, 105.2927475, 105.29027557, 105.28729248, 105.28479004, 105.28347778, 105.28017426, 105.27737427, 105.26529694, 105.19692993, 105.18663788, 105.12594604, 105.12010956, 105.11743164, 105.11495972, 105.11440277, 105.11406708, 105.11304474, 105.1138916, 105.11515808, 105.11746216, 105.17980957, 105.18199921, 105.18268585, 105.18790436, 105.24411774, 105.26333618, 105.28395081, 105.29960632, 105.30670166, 105.31156921, 105.31293488, 105.3141861, 
105.31759644, 105.31963348, 105.31842041, 105.31853485, 105.32047272, 105.32093048, 105.32308197, 105.33255768, 105.33719635, 105.33827972, 105.33983612, 105.34637451, 105.35780334, 105.36474609, 105.37996674, 105.3924408, 105.40791321, 105.41002655, 105.40494537, 105.40457153, 105.4013443, 105.40122986, 105.39933777, 105.39601898, 105.39514923, 105.38287354, 105.3752594, 105.36974335, 105.36049652, 105.37530518, 105.37391663, 105.37517548, 105.37089539, 105.36949921, 105.36820984, 105.36551666, 
105.36100769, 105.35914612, 105.35690308, 105.35323334, 105.3499527, 105.3396225, 105.33700562, 105.33229065, 105.32548523, 105.31986237, 105.31893921, 105.31917572, 105.31806183, 105.31666565, 105.31509399, 105.31151581, 105.30821228, 10.35293674, 10.35404682, 10.35349369, 10.35461044, 10.35510445, 10.35884953, 10.35972881, 10.3638525, 10.36472988, 10.36486816, 10.36739826, 10.36890984, 10.37096119, 10.37123585, 10.37346554, 10.37594223, 10.39836693, 10.42335033, 10.42348766, 10.42952633, 10.43322849, 
10.43544865, 10.43704319, 10.43679905, 10.45972824, 10.45952892, 10.45899391, 10.46027756, 10.48001194, 10.48658657, 10.49402714, 10.50035286, 10.50371647, 10.50252247, 10.50151348, 10.50257301, 10.50261116, 10.50450039, 10.50593853, 10.50680161, 10.50583363, 10.50350475, 10.50104809, 10.49401569, 10.48938847, 10.48733997, 10.47913074, 10.4908371, 10.47871494, 10.47262955, 10.45763493, 10.44807816, 10.43968868, 10.43200111, 10.4295454, 10.43029881, 10.42866993, 10.42722416, 10.4242878, 10.42317104, 
10.42363071, 10.41127968, 10.39716816, 10.38681412, 10.38447666, 10.37116051, 10.36552048, 10.36423206, 10.36224937, 10.35585499, 10.35421467, 10.35279179, 10.35182762, 10.35099316, 10.34826565, 10.34925461, 10.34921455, 10.34608173, 10.34590912, 10.34660053, 10.34947681, 10.34879494, 10.34989166, 10.35401249, 10.35472393, 10.35480309, 10.3534193, 10.35243607, 10.35293674)))
"6","VNM","Vietnam","VNM.1_1","An Giang","VNM.1.6_1","Long Xuyên","LONG XUYEN","Thành phố","City","VN.HP.AL",5,"AN GIANG","An Giang Long Xuyên","Long Xuyen_An Giang","Long Xuyen_An Giang","Long Xuyen An Giang",2012-03-01,2012-01-01,19.3948181150834,46,0,1,1,1,0,0,43,40,41,58.7447017850949,80.6,0,0,0,0,list(list(c(105.47294617, 105.47875214, 105.48774719, 105.49237823, 105.49543762, 105.48727417, 105.48458099, 105.47940063, 105.47709656, 105.47647858, 105.47592163, 105.46926117, 105.45194244, 105.4513855, 105.44780731, 105.44330597, 105.42670441, 105.42570496, 105.42285919, 105.42350006, 105.42182159, 105.41718292, 105.40583038, 105.40164185, 105.39878082, 105.3975296, 105.39506531, 105.39260864, 105.38802338, 105.38531494, 105.38471222, 105.37879944, 105.37612152, 105.37517548, 105.37391663, 105.37530518, 
105.36049652, 105.36974335, 105.3752594, 105.38287354, 105.39514923, 105.39601898, 105.39933777, 105.40122986, 105.4013443, 105.40457153, 105.40494537, 105.41002655, 105.40791321, 105.4252243, 105.44644928, 105.45550537, 105.45733643, 105.45713043, 105.45449066, 105.4502182, 105.45056152, 105.45283508, 105.45337677, 105.45566559, 105.46160889, 105.46792603, 105.47294617, 10.34932327, 10.34244919, 10.33458519, 10.32889462, 10.32534885, 10.32386112, 10.3164072, 10.31234837, 10.31056881, 10.31126881, 
10.31075001, 10.31061745, 10.30725765, 10.30801964, 10.30470181, 10.30620193, 10.30302143, 10.30529499, 10.3107233, 10.31295967, 10.31351089, 10.32437706, 10.33795261, 10.3455162, 10.35080051, 10.35055351, 10.35216808, 10.35796261, 10.36432171, 10.36387062, 10.36478996, 10.36179638, 10.3628664, 10.36423206, 10.36552048, 10.37116051, 10.38447666, 10.38681412, 10.39716816, 10.41127968, 10.42363071, 10.42317104, 10.4242878, 10.42722416, 10.42866993, 10.43029881, 10.4295454, 10.43200111, 10.43968868, 
10.43894005, 10.43848133, 10.43536949, 10.4338789, 10.42845631, 10.42030239, 10.40371704, 10.39382076, 10.38308048, 10.38053513, 10.37365532, 10.36429119, 10.35562038, 10.34932327)))
"7","VNM","Vietnam","VNM.1_1","An Giang","VNM.1.7_1","Phú Tân","PHU TAN AN GIANG","Huyện","District","VN.KG.AM",6,"AN GIANG","An Giang Phú Tân","Phu Tan_An Giang","Phu Tan_An Giang","Phu Tan An Giang",2012-03-01,2012-01-01,14.5559360582188,11,0,0,1,1,0,0,12,10,10,12.8938330115242,12.6,1,1,1,1,list(list(c(105.32704926, 105.32572174, 105.31822968, 105.31559753, 105.31127167, 105.29644775, 105.27164459, 105.26576233, 105.2501297, 105.24202728, 105.2352066, 105.22833252, 105.21816254, 105.21495819, 105.21247864, 105.21188354, 105.21343994, 105.21398926, 105.21598816, 105.21602631, 105.21379089, 105.21141815, 105.20568085, 105.20223999, 105.1982193, 105.18800354, 105.1787262, 105.17427826, 105.15548706, 105.14464569, 105.14870453, 105.15292358, 105.17638397, 105.19669342, 105.21897125, 105.22049713, 
105.22367859, 105.22891235, 105.23264313, 105.23464203, 105.23731995, 105.24517059, 105.25346375, 105.26411438, 105.26797485, 105.27237701, 105.27780151, 105.29301453, 105.29975128, 105.30213928, 105.30379486, 105.30412292, 105.30297852, 105.30003357, 105.28431702, 105.27841187, 105.27548218, 105.27605438, 105.27848053, 105.28668213, 105.29470825, 105.302948, 105.31291199, 105.32897186, 105.33707428, 105.34246826, 105.34680939, 105.3503418, 105.35074615, 105.34610748, 105.34605408, 105.34425354, 
105.33895874, 105.33795166, 105.33982086, 105.34127808, 105.34277344, 105.34693909, 105.35169983, 105.3683548, 105.35366821, 105.34809875, 105.33366394, 105.32958221, 105.32704926, 10.54137897, 10.54182911, 10.5482626, 10.55076218, 10.55316448, 10.552948, 10.55717945, 10.55998611, 10.57281017, 10.58073997, 10.58740044, 10.59452438, 10.60797405, 10.61445332, 10.62174129, 10.63027382, 10.63694477, 10.6390028, 10.65185547, 10.6564846, 10.66628551, 10.67196274, 10.68062973, 10.68742752, 10.69049358, 
10.69511986, 10.69895363, 10.69997311, 10.70185375, 10.70472908, 10.70866013, 10.708498, 10.72243214, 10.73445702, 10.7475996, 10.74488735, 10.74727726, 10.75528717, 10.75341415, 10.75375366, 10.74942303, 10.74104118, 10.74918938, 10.76064301, 10.76660252, 10.76470566, 10.76351452, 10.76327801, 10.76219082, 10.76080608, 10.75882339, 10.75360966, 10.75013351, 10.74701309, 10.73828411, 10.73369789, 10.72852802, 10.72605896, 10.72295189, 10.71879101, 10.71656418, 10.71636868, 10.71868038, 10.72285175, 
10.72325802, 10.72190952, 10.71905422, 10.71484089, 10.71265888, 10.69264603, 10.69244194, 10.68675327, 10.67734051, 10.6734457, 10.64939022, 10.6410017, 10.63667965, 10.62379265, 10.61271191, 10.5769453, 10.55892086, 10.55465317, 10.54760361, 10.54458809, 10.54137897)))
"8","VNM","Vietnam","VNM.1_1","An Giang","VNM.1.8_1","Tịnh Biên","TINH BIEN","Huyện","District","VN.HY.AT",7,"AN GIANG","An Giang Tịnh Biên","Tinh Bien_An Giang","Tinh Bien_An Giang","Tinh Bien An Giang",2012-03-01,2012-01-01,4.7243946357385,13,1,1,1,1,1,0,6,5,5,4.80768096208106,3.7,0,0,0,1,list(list(c(105.1138916, 105.0756073, 105.055336, 105.05465698, 105.02146149, 105.01541138, 105.01010132, 105.00484467, 105.00150299, 104.99319458, 104.99256134, 104.98571777, 104.98343658, 104.97910309, 104.97253418, 104.9716568, 104.97148132, 104.96872711, 104.96588135, 104.96463013, 104.95874786, 104.95859528, 104.9565506, 104.95519257, 104.95531464, 104.95344543, 104.95145416, 104.94824982, 104.94686127, 104.9466095, 104.94438171, 104.94406891, 104.94187164, 104.94135284, 104.93976593, 104.93946838, 
104.93810272, 104.93737793, 104.9357605, 104.93535614, 104.93302155, 104.93269348, 104.92991638, 104.92938995, 104.92652893, 104.92427063, 104.92255402, 104.92206573, 104.91805267, 104.90731049, 104.90693665, 104.90849304, 104.89830017, 104.89870453, 104.90010834, 104.90052795, 104.90162659, 104.90415955, 104.90750885, 104.90891266, 104.91042328, 104.91343689, 104.91596985, 104.91796112, 104.91949463, 104.92024231, 104.92051697, 104.92310333, 104.92526245, 104.92749786, 104.92967224, 104.92990875, 
104.93202972, 104.93379974, 104.93567657, 104.93728638, 104.93793488, 104.93933868, 104.94200897, 104.94519043, 104.94589996, 104.94599915, 104.94444275, 104.95237732, 104.95317841, 104.97693634, 104.97751617, 104.97921753, 104.98343658, 104.98847198, 104.99028778, 104.9932785, 104.9932785, 104.99472046, 104.99552155, 104.99575043, 104.99772644, 105.01140594, 105.016716, 105.0194397, 105.02100372, 105.02305603, 105.02328491, 105.02362061, 105.02568817, 105.02784729, 105.0244751, 105.03688049, 105.05609131, 
105.06542969, 105.07466888, 105.08085632, 105.0858078, 105.08838654, 105.09474182, 105.09850311, 105.11515808, 105.1138916, 10.43544865, 10.43927288, 10.43765831, 10.43735409, 10.45704174, 10.46165752, 10.46449184, 10.46405888, 10.45879269, 10.45340347, 10.45436668, 10.4530592, 10.45559502, 10.45661926, 10.45698166, 10.45741463, 10.45893383, 10.45928097, 10.48099422, 10.48541641, 10.50716209, 10.51294994, 10.5133009, 10.51308537, 10.51408195, 10.51407528, 10.51582146, 10.51693916, 10.51789474, 10.51895237, 
10.51931667, 10.5202961, 10.52035046, 10.52218819, 10.52237415, 10.52323532, 10.52280331, 10.52447987, 10.52418423, 10.52536678, 10.52588463, 10.5272646, 10.52666569, 10.52848053, 10.52852058, 10.53188229, 10.53160381, 10.53458977, 10.53640652, 10.54065895, 10.54107094, 10.54245377, 10.54990959, 10.55067921, 10.5531559, 10.55390072, 10.55561066, 10.5600214, 10.56541061, 10.56761932, 10.57044125, 10.5755806, 10.57966042, 10.58319092, 10.58588505, 10.58718967, 10.58766651, 10.59214115, 10.59563923, 
10.59953022, 10.60308266, 10.60347939, 10.60707092, 10.61063957, 10.61313057, 10.61528111, 10.61603069, 10.61765957, 10.6206007, 10.62458038, 10.62544441, 10.62556553, 10.62693119, 10.63644505, 10.6369524, 10.65205288, 10.65101528, 10.65213108, 10.65444088, 10.65754986, 10.65875053, 10.66100025, 10.66073132, 10.66178036, 10.66213989, 10.66224003, 10.6633997, 10.67128086, 10.67370033, 10.67527199, 10.67617321, 10.67735958, 10.67749405, 10.67769432, 10.66883183, 10.66657543, 10.66454983, 10.64836311, 
10.6237421, 10.6108799, 10.57632923, 10.55351162, 10.53521347, 10.52570343, 10.50204563, 10.4878397, 10.43704319, 10.43544865)))
"9","VNM","Vietnam","VNM.1_1","An Giang","VNM.1.9_1","Tân Châu","TAN CHAU","Thị xã","Town","VN.BD.AN",8,"AN GIANG","An Giang Tân Châu","Tan Chau_An Giang","Tan Chau_An Giang","Tan Chau An Giang",2012-03-01,2012-01-01,25.5278661859371,39,1,1,1,1,1,0,19,16,17,21.1344085462111,14.75,1,1,1,1,list(list(c(105.24632263, 105.25463104, 105.26134491, 105.26218414, 105.26194763, 105.25841522, 105.25861359, 105.26055908, 105.26797485, 105.26411438, 105.25346375, 105.24517059, 105.23731995, 105.23464203, 105.23264313, 105.22891235, 105.22367859, 105.22049713, 105.21897125, 105.19669342, 105.17638397, 105.15292358, 105.14870453, 105.14464569, 105.13439178, 105.12976837, 105.12457275, 105.12782288, 105.13466644, 105.13696289, 105.13716125, 105.13541412, 105.13954926, 105.16007233, 105.15827942, 
105.15657806, 105.15325928, 105.15106201, 105.12864685, 105.13304138, 105.13300323, 105.13226318, 105.13278198, 105.13313293, 105.13326263, 105.15259552, 105.15298462, 105.15628052, 105.1595459, 105.18087769, 105.18898773, 105.18894196, 105.18540192, 105.18540192, 105.18630981, 105.19034576, 105.19422913, 105.19615936, 105.19931793, 105.20948792, 105.21955109, 105.22593689, 105.2318573, 105.23465729, 105.2371521, 105.24017334, 105.24632263, 10.80377769, 10.80235767, 10.7998848, 10.79492569, 10.79194832, 
10.78424072, 10.7789669, 10.7723465, 10.76660252, 10.76064301, 10.74918938, 10.74104118, 10.74942303, 10.75375366, 10.75341415, 10.75528717, 10.74727726, 10.74488735, 10.7475996, 10.73445702, 10.72243214, 10.708498, 10.70866013, 10.70472908, 10.70694923, 10.70770264, 10.70978546, 10.72404003, 10.74418354, 10.75197887, 10.75536728, 10.76647568, 10.77124882, 10.7814436, 10.8093214, 10.82866478, 10.87088966, 10.89872456, 10.90541458, 10.91682816, 10.91981125, 10.92151546, 10.92161179, 10.9216404, 10.92165089, 
10.92320347, 10.92323494, 10.92350006, 10.92196751, 10.91316319, 10.91179466, 10.91159248, 10.89687824, 10.88319111, 10.87474251, 10.85511208, 10.84710026, 10.84520626, 10.8453331, 10.84946918, 10.82657623, 10.81656361, 10.8084898, 10.80573654, 10.80477715, 10.80438042, 10.80377769)))
"10","VNM","Vietnam","VNM.1_1","An Giang","VNM.1.10_1","Thoại Sơn","THOAI SON","Huyện","District","VN.AG.AP",9,"AN GIANG","An Giang Thoại Sơn","Thoai Son_An Giang","Thoai Son_An Giang","Thoai Son An Giang",2012-03-01,2012-01-01,6.58282187756397,7,0,0,0,0,0,0,13,11,11,18.614745187682,33.15,0,0,0,0,list(list(c(105.25315857, 105.23126984, 105.22755432, 105.20610809, 105.16536713, 105.1464386, 105.14684296, 105.14149475, 105.13564301, 105.12555695, 105.09529114, 105.10326385, 105.11878204, 105.12491608, 105.12347412, 105.12297058, 105.11985016, 105.11927032, 105.12010956, 105.12594604, 105.18663788, 105.19692993, 105.26529694, 105.27737427, 105.28017426, 105.28347778, 105.28479004, 105.28729248, 105.29027557, 105.2927475, 105.29763794, 105.30088806, 105.30562592, 105.30821228, 105.31151581, 105.31509399, 
105.31666565, 105.31806183, 105.31917572, 105.31893921, 105.31986237, 105.32548523, 105.33229065, 105.33700562, 105.3396225, 105.3499527, 105.35323334, 105.35690308, 105.35914612, 105.36100769, 105.36551666, 105.36820984, 105.36949921, 105.37089539, 105.37517548, 105.37612152, 105.37879944, 105.38471222, 105.38531494, 105.38802338, 105.39260864, 105.39506531, 105.3975296, 105.39878082, 105.40164185, 105.40583038, 105.41718292, 105.42182159, 105.42350006, 105.42285919, 105.42570496, 105.42670441, 
